,date,province,province_n,type,value
1580,2020/2/11,Guizhou,贵州,cured,17
1581,2020/2/11,Henan,河南,confirmed_cases,1135
1582,2020/2/11,Henan,河南,cured,231
1583,2020/2/11,Hubei,湖北,confirmed_cases,33366
1584,2020/2/11,Hubei,湖北,cured,2639
1585,2020/2/11,Hebei,河北,confirmed_cases,251
1586,2020/2/11,Hebei,河北,cured,48
1587,2020/2/11,Fujian,福建,confirmed_cases,272
1588,2020/2/11,Fujian,福建,cured,46
1589,2020/2/11,Heilongjiang,黑龙江,confirmed_cases,378
1590,2020/2/11,Heilongjiang,黑龙江,cured,28
1591,2020/2/11,Hunan,湖南,confirmed_cases,946
1592,2020/2/11,Hunan,湖南,cured,263
1593,2020/2/11,Hainan,海南,confirmed_cases,145
1594,2020/2/11,Hainan,海南,cured,20
1595,2020/2/11,Jilin,吉林,confirmed_cases,83
1596,2020/2/11,Jilin,吉林,cured,18
1597,2020/2/11,Jiangsu,江苏,confirmed_cases,543
1598,2020/2/11,Jiangsu,江苏,cured,94
1599,2020/2/11,Jiangxi,江西,confirmed_cases,844
1600,2020/2/11,Jiangxi,江西,cured,152
1601,2020/2/11,Liaoning,辽宁,confirmed_cases,116
1602,2020/2/11,Liaoning,辽宁,cured,19
1603,2020/2/11,Inner.Mongoria,内蒙古,confirmed_cases,58
1604,2020/2/11,Inner.Mongoria,内蒙古,cured,5
1605,2020/2/11,Ningxia,宁夏,confirmed_cases,58
1606,2020/2/11,Ningxia,宁夏,cured,22
1607,2020/2/11,Qinghai,青海,confirmed_cases,18
1608,2020/2/11,Qinghai,青海,cured,5
1609,2020/2/11,Sichuan,四川,confirmed_cases,436
1610,2020/2/11,Sichuan,四川,cured,85
1611,2020/2/11,Shandong,山东,confirmed_cases,497
1612,2020/2/11,Shandong,山东,cured,80
1613,2020/2/11,Shanghai,上海,confirmed_cases,306
1614,2020/2/11,Shanghai,上海,cured,53
1615,2020/2/11,Shanxi,山西,confirmed_cases,124
1616,2020/2/11,Shanxi,山西,cured,30
1617,2020/2/11,Shannxi,陕西,confirmed_cases,219
1618,2020/2/11,Shannxi,陕西,cured,31
1619,2020/2/11,Tianjing,天津,confirmed_cases,106
1620,2020/2/11,Tianjing,天津,cured,10
1621,2020/2/11,Taiwan,台湾,confirmed_cases,18
1622,2020/2/11,Taiwan,台湾,cured,1
1623,2020/2/11,Hong.Kong,香港,confirmed_cases,49
1624,2020/2/11,Hong.Kong,香港,cured,0
1625,2020/2/11,Xinjiang,新疆,confirmed_cases,59
1626,2020/2/11,Xinjiang,新疆,cured,3
1627,2020/2/11,Tibet,西藏,confirmed_cases,1
1628,2020/2/11,Tibet,西藏,cured,0
1629,2020/2/11,Yunnan,云南,confirmed_cases,154
1630,2020/2/11,Yunnan,云南,cured,20
1631,2020/2/11,Zhejiang,浙江,confirmed_cases,1131
1632,2020/2/11,Zhejiang,浙江,cured,279
1633,2020/2/12,Anhui,安徽,confirmed_cases,910
1634,2020/2/12,Anhui,安徽,cured,128
1635,2020/2/12,Macao,澳门,confirmed_cases,10
1636,2020/2/12,Macao,澳门,cured,1
1637,2020/2/12,Beijing,北京,confirmed_cases,366
1638,2020/2/12,Beijing,北京,cured,68
1639,2020/2/12,Chongqing,重庆,confirmed_cases,518
1640,2020/2/12,Chongqing,重庆,cured,102
1641,2020/2/12,Guangdong,广东,confirmed_cases,1241
1642,2020/2/12,Guangdong,广东,cured,284
1643,2020/2/12,Gansu,甘肃,confirmed_cases,87
1644,2020/2/12,Gansu,甘肃,cured,31
1645,2020/2/12,Guangxi,广西,confirmed_cases,222
1646,2020/2/12,Guangxi,广西,cured,33
1647,2020/2/12,Guizhou,贵州,confirmed_cases,135
1648,2020/2/12,Guizhou,贵州,cured,20
1649,2020/2/12,Henan,河南,confirmed_cases,1169
1650,2020/2/12,Henan,河南,cured,258
1651,2020/2/12,Hubei,湖北,confirmed_cases,48206
1652,2020/2/12,Hubei,湖北,cured,3441
1653,2020/2/12,Hebei,河北,confirmed_cases,265
1654,2020/2/12,Hebei,河北,cured,54
1655,2020/2/12,Fujian,福建,confirmed_cases,279
1656,2020/2/12,Fujian,福建,cured,54
1657,2020/2/12,Heilongjiang,黑龙江,confirmed_cases,395
1658,2020/2/12,Heilongjiang,黑龙江,cured,31
1659,2020/2/12,Hunan,湖南,confirmed_cases,968
1660,2020/2/12,Hunan,湖南,cured,312
1661,2020/2/12,Hainan,海南,confirmed_cases,157
1662,2020/2/12,Hainan,海南,cured,27
1663,2020/2/12,Jilin,吉林,confirmed_cases,84
1664,2020/2/12,Jilin,吉林,cured,22
1665,2020/2/12,Jiangsu,江苏,confirmed_cases,570
1666,2020/2/12,Jiangsu,江苏,cured,131
1667,2020/2/12,Jiangxi,江西,confirmed_cases,872
1668,2020/2/12,Jiangxi,江西,cured,170
1669,2020/2/12,Liaoning,辽宁,confirmed_cases,116
1670,2020/2/12,Liaoning,辽宁,cured,20
1671,2020/2/12,Inner.Mongoria,内蒙古,confirmed_cases,60
1672,2020/2/12,Inner.Mongoria,内蒙古,cured,5
1673,2020/2/12,Ningxia,宁夏,confirmed_cases,64
1674,2020/2/12,Ningxia,宁夏,cured,24
1675,2020/2/12,Qinghai,青海,confirmed_cases,18
1676,2020/2/12,Qinghai,青海,cured,9
1677,2020/2/12,Sichuan,四川,confirmed_cases,451
1678,2020/2/12,Sichuan,四川,cured,93
1679,2020/2/12,Shandong,山东,confirmed_cases,506
1680,2020/2/12,Shandong,山东,cured,98
1681,2020/2/12,Shanghai,上海,confirmed_cases,313
1682,2020/2/12,Shanghai,上海,cured,57
1683,2020/2/12,Shanxi,山西,confirmed_cases,126
1684,2020/2/12,Shanxi,山西,cured,33
1685,2020/2/12,Shannxi,陕西,confirmed_cases,225
1686,2020/2/12,Shannxi,陕西,cured,36
1687,2020/2/12,Tianjing,天津,confirmed_cases,112
1688,2020/2/12,Tianjing,天津,cured,11
1689,2020/2/12,Taiwan,台湾,confirmed_cases,18
1690,2020/2/12,Taiwan,台湾,cured,1
1691,2020/2/12,Hong.Kong,香港,confirmed_cases,50
1692,2020/2/12,Hong.Kong,香港,cured,0
1693,2020/2/12,Xinjiang,新疆,confirmed_cases,63
1694,2020/2/12,Xinjiang,新疆,cured,3
1695,2020/2/12,Tibet,西藏,confirmed_cases,1
1696,2020/2/12,Tibet,西藏,cured,1
1697,2020/2/12,Yunnan,云南,confirmed_cases,155
1698,2020/2/12,Yunnan,云南,cured,23
1699,2020/2/12,Zhejiang,浙江,confirmed_cases,1145
1700,2020/2/12,Zhejiang,浙江,cured,327
1701,2020/2/13,Anhui,安徽,confirmed_cases,934
1702,2020/2/13,Anhui,安徽,cured,166
1703,2020/2/13,Macao,澳门,confirmed_cases,10
1704,2020/2/13,Macao,澳门,cured,1
1705,2020/2/13,Beijing,北京,confirmed_cases,372
1706,2020/2/13,Beijing,北京,cured,79
1707,2020/2/13,Chongqing,重庆,confirmed_cases,529
1708,2020/2/13,Chongqing,重庆,cured,128
1709,2020/2/13,Guangdong,广东,confirmed_cases,1261
1710,2020/2/13,Guangdong,广东,cured,332
1711,2020/2/13,Gansu,甘肃,confirmed_cases,90
1712,2020/2/13,Gansu,甘肃,cured,39
1713,2020/2/13,Guangxi,广西,confirmed_cases,226
1714,2020/2/13,Guangxi,广西,cured,35
1715,2020/2/13,Guizhou,贵州,confirmed_cases,140
1716,2020/2/13,Guizhou,贵州,cured,28
1717,2020/2/13,Henan,河南,confirmed_cases,1184
1718,2020/2/13,Henan,河南,cured,313
1719,2020/2/13,Hubei,湖北,confirmed_cases,51986
1720,2020/2/13,Hubei,湖北,cured,4131
1721,2020/2/13,Hebei,河北,confirmed_cases,283
1722,2020/2/13,Hebei,河北,cured,69
1723,2020/2/13,Fujian,福建,confirmed_cases,281
1724,2020/2/13,Fujian,福建,cured,59
1725,2020/2/13,Heilongjiang,黑龙江,confirmed_cases,418
1726,2020/2/13,Heilongjiang,黑龙江,cured,37
1727,2020/2/13,Hunan,湖南,confirmed_cases,988
1728,2020/2/13,Hunan,湖南,cured,352
1729,2020/2/13,Hainan,海南,confirmed_cases,157
1730,2020/2/13,Hainan,海南,cured,30
1731,2020/2/13,Jilin,吉林,confirmed_cases,86
1732,2020/2/13,Jilin,吉林,cured,25
1733,2020/2/13,Jiangsu,江苏,confirmed_cases,593
1734,2020/2/13,Jiangsu,江苏,cured,137
1735,2020/2/13,Jiangxi,江西,confirmed_cases,900
1736,2020/2/13,Jiangxi,江西,cured,187
1737,2020/2/13,Liaoning,辽宁,confirmed_cases,117
1738,2020/2/13,Liaoning,辽宁,cured,22
1739,2020/2/13,Inner.Mongoria,内蒙古,confirmed_cases,63
1740,2020/2/13,Inner.Mongoria,内蒙古,cured,6
1741,2020/2/13,Ningxia,宁夏,confirmed_cases,67
1742,2020/2/13,Ningxia,宁夏,cured,24
1743,2020/2/13,Qinghai,青海,confirmed_cases,18
1744,2020/2/13,Qinghai,青海,cured,11
1745,2020/2/13,Sichuan,四川,confirmed_cases,463
1746,2020/2/13,Sichuan,四川,cured,105
1747,2020/2/13,Shandong,山东,confirmed_cases,519
1748,2020/2/13,Shandong,山东,cured,111
1749,2020/2/13,Shanghai,上海,confirmed_cases,318
1750,2020/2/13,Shanghai,上海,cured,62
1751,2020/2/13,Shanxi,山西,confirmed_cases,126
1752,2020/2/13,Shanxi,山西,cured,36
1753,2020/2/13,Shannxi,陕西,confirmed_cases,229
1754,2020/2/13,Shannxi,陕西,cured,42
1755,2020/2/13,Tianjing,天津,confirmed_cases,119
1756,2020/2/13,Tianjing,天津,cured,21
1757,2020/2/13,Taiwan,台湾,confirmed_cases,18
1758,2020/2/13,Taiwan,台湾,cured,1
1759,2020/2/13,Hong.Kong,香港,confirmed_cases,53
1760,2020/2/13,Hong.Kong,香港,cured,0
1761,2020/2/13,Xinjiang,新疆,confirmed_cases,65
1762,2020/2/13,Xinjiang,新疆,cured,6
1763,2020/2/13,Tibet,西藏,confirmed_cases,1
1764,2020/2/13,Tibet,西藏,cured,1
1765,2020/2/13,Yunnan,云南,confirmed_cases,162
1766,2020/2/13,Yunnan,云南,cured,27
1767,2020/2/13,Zhejiang,浙江,confirmed_cases,1155
1768,2020/2/13,Zhejiang,浙江,cured,367
1769,2020/2/14,Anhui,安徽,confirmed_cases,950
1770,2020/2/14,Anhui,安徽,cured,198
1771,2020/2/14,Macao,澳门,confirmed_cases,10
1772,2020/2/14,Macao,澳门,cured,1
1773,2020/2/14,Beijing,北京,confirmed_cases,372
1774,2020/2/14,Beijing,北京,cured,79
1775,2020/2/14,Chongqing,重庆,confirmed_cases,532
1776,2020/2/14,Chongqing,重庆,cured,139
1777,2020/2/14,Guangdong,广东,confirmed_cases,1294
1778,2020/2/14,Guangdong,广东,cured,386
1779,2020/2/14,Gansu,甘肃,confirmed_cases,90
1780,2020/2/14,Gansu,甘肃,cured,44
1781,2020/2/14,Guangxi,广西,confirmed_cases,235
1782,2020/2/14,Guangxi,广西,cured,40
1783,2020/2/14,Guizhou,贵州,confirmed_cases,143
1784,2020/2/14,Guizhou,贵州,cured,33
1785,2020/2/14,Henan,河南,confirmed_cases,1212
1786,2020/2/14,Henan,河南,cured,356
1787,2020/2/14,Hubei,湖北,confirmed_cases,54406
1788,2020/2/14,Hubei,湖北,cured,4774
1789,2020/2/14,Hebei,河北,confirmed_cases,291
1790,2020/2/14,Hebei,河北,cured,86
1791,2020/2/14,Fujian,福建,confirmed_cases,285
1792,2020/2/14,Fujian,福建,cured,66
1793,2020/2/14,Heilongjiang,黑龙江,confirmed_cases,425
1794,2020/2/14,Heilongjiang,黑龙江,cured,48
1795,2020/2/14,Hunan,湖南,confirmed_cases,1001
1796,2020/2/14,Hunan,湖南,cured,389
1797,2020/2/14,Hainan,海南,confirmed_cases,162
1798,2020/2/14,Hainan,海南,cured,38
1799,2020/2/14,Jilin,吉林,confirmed_cases,88
1800,2020/2/14,Jilin,吉林,cured,25
1801,2020/2/14,Jiangsu,江苏,confirmed_cases,604
1802,2020/2/14,Jiangsu,江苏,cured,160
1803,2020/2/14,Jiangxi,江西,confirmed_cases,913
1804,2020/2/14,Jiangxi,江西,cured,210
1805,2020/2/14,Liaoning,辽宁,confirmed_cases,119
1806,2020/2/14,Liaoning,辽宁,cured,29
1807,2020/2/14,Inner.Mongoria,内蒙古,confirmed_cases,65
1808,2020/2/14,Inner.Mongoria,内蒙古,cured,6
1809,2020/2/14,Ningxia,宁夏,confirmed_cases,70
1810,2020/2/14,Ningxia,宁夏,cured,27
1811,2020/2/14,Qinghai,青海,confirmed_cases,18
1812,2020/2/14,Qinghai,青海,cured,11
1813,2020/2/14,Sichuan,四川,confirmed_cases,470
1814,2020/2/14,Sichuan,四川,cured,115
1815,2020/2/14,Shandong,山东,confirmed_cases,530
1816,2020/2/14,Shandong,山东,cured,139
1817,2020/2/14,Shanghai,上海,confirmed_cases,326
1818,2020/2/14,Shanghai,上海,cured,90
1819,2020/2/14,Shanxi,山西,confirmed_cases,127
1820,2020/2/14,Shanxi,山西,cured,38
1821,2020/2/14,Shannxi,陕西,confirmed_cases,230
1822,2020/2/14,Shannxi,陕西,cured,49
1823,2020/2/14,Tianjing,天津,confirmed_cases,120
1824,2020/2/14,Tianjing,天津,cured,32
1825,2020/2/14,Taiwan,台湾,confirmed_cases,18
1826,2020/2/14,Taiwan,台湾,cured,1
1827,2020/2/14,Hong.Kong,香港,confirmed_cases,56
1828,2020/2/14,Hong.Kong,香港,cured,0
1829,2020/2/14,Xinjiang,新疆,confirmed_cases,70
1830,2020/2/14,Xinjiang,新疆,cured,6
1831,2020/2/14,Tibet,西藏,confirmed_cases,1
1832,2020/2/14,Tibet,西藏,cured,1
1833,2020/2/14,Yunnan,云南,confirmed_cases,168
1834,2020/2/14,Yunnan,云南,cured,35
1835,2020/2/14,Zhejiang,浙江,confirmed_cases,1162
1836,2020/2/14,Zhejiang,浙江,cured,409
1837,2020/2/15,Anhui,安徽,confirmed_cases,962
1838,2020/2/15,Anhui,安徽,cured,232
1839,2020/2/15,Macao,澳门,confirmed_cases,10
1840,2020/2/15,Macao,澳门,cured,3
1841,2020/2/15,Beijing,北京,confirmed_cases,380
1842,2020/2/15,Beijing,北京,cured,105
1843,2020/2/15,Chongqing,重庆,confirmed_cases,544
1844,2020/2/15,Chongqing,重庆,cured,184
1845,2020/2/15,Guangdong,广东,confirmed_cases,1316
1846,2020/2/15,Guangdong,广东,cured,436
1847,2020/2/15,Gansu,甘肃,confirmed_cases,90
1848,2020/2/15,Gansu,甘肃,cured,49
1849,2020/2/15,Guangxi,广西,confirmed_cases,237
1850,2020/2/15,Guangxi,广西,cured,46
1851,2020/2/15,Guizhou,贵州,confirmed_cases,144
1852,2020/2/15,Guizhou,贵州,cured,37
1853,2020/2/15,Henan,河南,confirmed_cases,1231
1854,2020/2/15,Henan,河南,cured,397
1855,2020/2/15,Hubei,湖北,confirmed_cases,56294
1856,2020/2/15,Hubei,湖北,cured,5623
1857,2020/2/15,Hebei,河北,confirmed_cases,300
1858,2020/2/15,Hebei,河北,cured,100
1859,2020/2/15,Fujian,福建,confirmed_cases,287
1860,2020/2/15,Fujian,福建,cured,77
1861,2020/2/15,Heilongjiang,黑龙江,confirmed_cases,445
1862,2020/2/15,Heilongjiang,黑龙江,cured,70
1863,2020/2/15,Hunan,湖南,confirmed_cases,1004
1864,2020/2/15,Hunan,湖南,cured,430
1865,2020/2/15,Hainan,海南,confirmed_cases,162
1866,2020/2/15,Hainan,海南,cured,39
1867,2020/2/15,Jilin,吉林,confirmed_cases,89
1868,2020/2/15,Jilin,吉林,cured,28
1869,2020/2/15,Jiangsu,江苏,confirmed_cases,617
1870,2020/2/15,Jiangsu,江苏,cured,190
1871,2020/2/15,Jiangxi,江西,confirmed_cases,925
1872,2020/2/15,Jiangxi,江西,cured,239
1873,2020/2/15,Liaoning,辽宁,confirmed_cases,120
1874,2020/2/15,Liaoning,辽宁,cured,32
1875,2020/2/15,Inner.Mongoria,内蒙古,confirmed_cases,68
1876,2020/2/15,Inner.Mongoria,内蒙古,cured,6
1877,2020/2/15,Ningxia,宁夏,confirmed_cases,70
1878,2020/2/15,Ningxia,宁夏,cured,33
1879,2020/2/15,Qinghai,青海,confirmed_cases,18
1880,2020/2/15,Qinghai,青海,cured,13
1881,2020/2/15,Sichuan,四川,confirmed_cases,481
1882,2020/2/15,Sichuan,四川,cured,127
1883,2020/2/15,Shandong,山东,confirmed_cases,537
1884,2020/2/15,Shandong,山东,cured,164
1885,2020/2/15,Shanghai,上海,confirmed_cases,328
1886,2020/2/15,Shanghai,上海,cured,124
1887,2020/2/15,Shanxi,山西,confirmed_cases,128
1888,2020/2/15,Shanxi,山西,cured,46
1889,2020/2/15,Shannxi,陕西,confirmed_cases,232
1890,2020/2/15,Shannxi,陕西,cured,53
1891,2020/2/15,Tianjing,天津,confirmed_cases,122
1892,2020/2/15,Tianjing,天津,cured,37
1893,2020/2/15,Taiwan,台湾,confirmed_cases,18
1894,2020/2/15,Taiwan,台湾,cured,2
1895,2020/2/15,Hong.Kong,香港,confirmed_cases,56
1896,2020/2/15,Hong.Kong,香港,cured,0
1897,2020/2/15,Xinjiang,新疆,confirmed_cases,71
1898,2020/2/15,Xinjiang,新疆,cured,11
1899,2020/2/15,Tibet,西藏,confirmed_cases,1
1900,2020/2/15,Tibet,西藏,cured,1
1901,2020/2/15,Yunnan,云南,confirmed_cases,169
1902,2020/2/15,Yunnan,云南,cured,42
1903,2020/2/15,Zhejiang,浙江,confirmed_cases,1167
1904,2020/2/15,Zhejiang,浙江,cured,437
1905,2020/2/16,Anhui,安徽,confirmed_cases,973
1906,2020/2/16,Anhui,安徽,cured,266
1907,2020/2/16,Macao,澳门,confirmed_cases,10
1908,2020/2/16,Macao,澳门,cured,3
1909,2020/2/16,Beijing,北京,confirmed_cases,381
1910,2020/2/16,Beijing,北京,cured,114
1911,2020/2/16,Chongqing,重庆,confirmed_cases,551
1912,2020/2/16,Chongqing,重庆,cured,207
1913,2020/2/16,Guangdong,广东,confirmed_cases,1322
1914,2020/2/16,Guangdong,广东,cured,473
1915,2020/2/16,Gansu,甘肃,confirmed_cases,90
1916,2020/2/16,Gansu,甘肃,cured,54
1917,2020/2/16,Guangxi,广西,confirmed_cases,238
1918,2020/2/16,Guangxi,广西,cured,51
1919,2020/2/16,Guizhou,贵州,confirmed_cases,146
1920,2020/2/16,Guizhou,贵州,cured,47
1921,2020/2/16,Henan,河南,confirmed_cases,1246
1922,2020/2/16,Henan,河南,cured,438
1923,2020/2/16,Hubei,湖北,confirmed_cases,58182
1924,2020/2/16,Hubei,湖北,cured,6639
1925,2020/2/16,Hebei,河北,confirmed_cases,301
1926,2020/2/16,Hebei,河北,cured,109
1927,2020/2/16,Fujian,福建,confirmed_cases,290
1928,2020/2/16,Fujian,福建,cured,87
1929,2020/2/16,Heilongjiang,黑龙江,confirmed_cases,457
1930,2020/2/16,Heilongjiang,黑龙江,cured,80
1931,2020/2/16,Hunan,湖南,confirmed_cases,1006
1932,2020/2/16,Hunan,湖南,cured,467
1933,2020/2/16,Hainan,海南,confirmed_cases,162
1934,2020/2/16,Hainan,海南,cured,52
1935,2020/2/16,Jilin,吉林,confirmed_cases,89
1936,2020/2/16,Jilin,吉林,cured,30
1937,2020/2/16,Jiangsu,江苏,confirmed_cases,626
1938,2020/2/16,Jiangsu,江苏,cured,226
1939,2020/2/16,Jiangxi,江西,confirmed_cases,930
1940,2020/2/16,Jiangxi,江西,cured,275
1941,2020/2/16,Liaoning,辽宁,confirmed_cases,121
1942,2020/2/16,Liaoning,辽宁,cured,41
1943,2020/2/16,Inner.Mongoria,内蒙古,confirmed_cases,70
1944,2020/2/16,Inner.Mongoria,内蒙古,cured,7
1945,2020/2/16,Ningxia,宁夏,confirmed_cases,70
1946,2020/2/16,Ningxia,宁夏,cured,33
1947,2020/2/16,Qinghai,青海,confirmed_cases,18
1948,2020/2/16,Qinghai,青海,cured,13
1949,2020/2/16,Sichuan,四川,confirmed_cases,495
1950,2020/2/16,Sichuan,四川,cured,136
1951,2020/2/16,Shandong,山东,confirmed_cases,541
1952,2020/2/16,Shandong,山东,cured,175
1953,2020/2/16,Shanghai,上海,confirmed_cases,331
1954,2020/2/16,Shanghai,上海,cured,140
1955,2020/2/16,Shanxi,山西,confirmed_cases,129
1956,2020/2/16,Shanxi,山西,cured,50
1957,2020/2/16,Shannxi,陕西,confirmed_cases,236
1958,2020/2/16,Shannxi,陕西,cured,64
1959,2020/2/16,Tianjing,天津,confirmed_cases,124
1960,2020/2/16,Tianjing,天津,cured,45
1961,2020/2/16,Taiwan,台湾,confirmed_cases,20
1962,2020/2/16,Taiwan,台湾,cured,2
1963,2020/2/16,Hong.Kong,香港,confirmed_cases,56
1964,2020/2/16,Hong.Kong,香港,cured,0
1965,2020/2/16,Xinjiang,新疆,confirmed_cases,75
1966,2020/2/16,Xinjiang,新疆,cured,12
1967,2020/2/16,Tibet,西藏,confirmed_cases,1
1968,2020/2/16,Tibet,西藏,cured,1
1969,2020/2/16,Yunnan,云南,confirmed_cases,171
1970,2020/2/16,Yunnan,云南,cured,42
1971,2020/2/16,Zhejiang,浙江,confirmed_cases,1171
1972,2020/2/16,Zhejiang,浙江,cured,470
1973,2020/2/17,Anhui,安徽,confirmed_cases,982
1974,2020/2/17,Anhui,安徽,cured,293
1975,2020/2/17,Macao,澳门,confirmed_cases,10
1976,2020/2/17,Macao,澳门,cured,3
1977,2020/2/17,Beijing,北京,confirmed_cases,387
1978,2020/2/17,Beijing,北京,cured,122
1979,2020/2/17,Chongqing,重庆,confirmed_cases,553
1980,2020/2/17,Chongqing,重庆,cured,225
1981,2020/2/17,Guangdong,广东,confirmed_cases,1328
1982,2020/2/17,Guangdong,广东,cured,530
1983,2020/2/17,Gansu,甘肃,confirmed_cases,91
1984,2020/2/17,Gansu,甘肃,cured,58
1985,2020/2/17,Guangxi,广西,confirmed_cases,242
1986,2020/2/17,Guangxi,广西,cured,58
1987,2020/2/17,Guizhou,贵州,confirmed_cases,146
1988,2020/2/17,Guizhou,贵州,cured,66
1989,2020/2/17,Henan,河南,confirmed_cases,1257
1990,2020/2/17,Henan,河南,cured,505
1991,2020/2/17,Hubei,湖北,confirmed_cases,59989
1992,2020/2/17,Hubei,湖北,cured,7862
1993,2020/2/17,Hebei,河北,confirmed_cases,302
1994,2020/2/17,Hebei,河北,cured,123
1995,2020/2/17,Fujian,福建,confirmed_cases,292
1996,2020/2/17,Fujian,福建,cured,91
1997,2020/2/17,Heilongjiang,黑龙江,confirmed_cases,464
1998,2020/2/17,Heilongjiang,黑龙江,cured,85
1999,2020/2/17,Hunan,湖南,confirmed_cases,1007
2000,2020/2/17,Hunan,湖南,cured,501
2001,2020/2/17,Hainan,海南,confirmed_cases,163
2002,2020/2/17,Hainan,海南,cured,59
2003,2020/2/17,Jilin,吉林,confirmed_cases,89
2004,2020/2/17,Jilin,吉林,cured,34
2005,2020/2/17,Jiangsu,江苏,confirmed_cases,629
2006,2020/2/17,Jiangsu,江苏,cured,263
2007,2020/2/17,Jiangxi,江西,confirmed_cases,933
2008,2020/2/17,Jiangxi,江西,cured,310
2009,2020/2/17,Liaoning,辽宁,confirmed_cases,121
2010,2020/2/17,Liaoning,辽宁,cured,43
2011,2020/2/17,Inner.Mongoria,内蒙古,confirmed_cases,72
2012,2020/2/17,Inner.Mongoria,内蒙古,cured,8
2013,2020/2/17,Ningxia,宁夏,confirmed_cases,70
2014,2020/2/17,Ningxia,宁夏,cured,35
2015,2020/2/17,Qinghai,青海,confirmed_cases,18
2016,2020/2/17,Qinghai,青海,cured,13
2017,2020/2/17,Sichuan,四川,confirmed_cases,508
2018,2020/2/17,Sichuan,四川,cured,163
2019,2020/2/17,Shandong,山东,confirmed_cases,543
2020,2020/2/17,Shandong,山东,cured,193
2021,2020/2/17,Shanghai,上海,confirmed_cases,333
2022,2020/2/17,Shanghai,上海,cured,161
2023,2020/2/17,Shanxi,山西,confirmed_cases,130
2024,2020/2/17,Shanxi,山西,cured,53
2025,2020/2/17,Shannxi,陕西,confirmed_cases,240
2026,2020/2/17,Shannxi,陕西,cured,74
2027,2020/2/17,Tianjing,天津,confirmed_cases,125
2028,2020/2/17,Tianjing,天津,cured,46
2029,2020/2/17,Taiwan,台湾,confirmed_cases,22
2030,2020/2/17,Taiwan,台湾,cured,2
2031,2020/2/17,Hong.Kong,香港,confirmed_cases,56
2032,2020/2/17,Hong.Kong,香港,cured,0
2033,2020/2/17,Xinjiang,新疆,confirmed_cases,76
2034,2020/2/17,Xinjiang,新疆,cured,12
2035,2020/2/17,Tibet,西藏,confirmed_cases,1
2036,2020/2/17,Tibet,西藏,cured,1
2037,2020/2/17,Yunnan,云南,confirmed_cases,172
2038,2020/2/17,Yunnan,云南,cured,47
2039,2020/2/17,Zhejiang,浙江,confirmed_cases,1172
2040,2020/2/17,Zhejiang,浙江,cured,514
2041,2020/2/18,Anhui,安徽,confirmed_cases,986
2042,2020/2/18,Anhui,安徽,cured,361
2043,2020/2/18,Macao,澳门,confirmed_cases,10
2044,2020/2/18,Macao,澳门,cured,3
2045,2020/2/18,Beijing,北京,confirmed_cases,393
2046,2020/2/18,Beijing,北京,cured,145
2047,2020/2/18,Chongqing,重庆,confirmed_cases,555
2048,2020/2/18,Chongqing,重庆,cured,254
2049,2020/2/18,Guangdong,广东,confirmed_cases,1331
2050,2020/2/18,Guangdong,广东,cured,571
2051,2020/2/18,Gansu,甘肃,confirmed_cases,91
2052,2020/2/18,Gansu,甘肃,cured,62
2053,2020/2/18,Guangxi,广西,confirmed_cases,244
2054,2020/2/18,Guangxi,广西,cured,76
2055,2020/2/18,Guizhou,贵州,confirmed_cases,146
2056,2020/2/18,Guizhou,贵州,cured,69
2057,2020/2/18,Henan,河南,confirmed_cases,1262
2058,2020/2/18,Henan,河南,cured,552
2059,2020/2/18,Hubei,湖北,confirmed_cases,61682
2060,2020/2/18,Hubei,湖北,cured,9128
2061,2020/2/18,Hebei,河北,confirmed_cases,306
2062,2020/2/18,Hebei,河北,cured,136
2063,2020/2/18,Fujian,福建,confirmed_cases,293
2064,2020/2/18,Fujian,福建,cured,96
2065,2020/2/18,Heilongjiang,黑龙江,confirmed_cases,470
2066,2020/2/18,Heilongjiang,黑龙江,cured,108
2067,2020/2/18,Hunan,湖南,confirmed_cases,1008
2068,2020/2/18,Hunan,湖南,cured,542
2069,2020/2/18,Hainan,海南,confirmed_cases,163
2070,2020/2/18,Hainan,海南,cured,79
2071,2020/2/18,Jilin,吉林,confirmed_cases,90
2072,2020/2/18,Jilin,吉林,cured,36
2073,2020/2/18,Jiangsu,江苏,confirmed_cases,631
2074,2020/2/18,Jiangsu,江苏,cured,296
2075,2020/2/18,Jiangxi,江西,confirmed_cases,934
2076,2020/2/18,Jiangxi,江西,cured,362
2077,2020/2/18,Liaoning,辽宁,confirmed_cases,121
2078,2020/2/18,Liaoning,辽宁,cured,55
2079,2020/2/18,Inner.Mongoria,内蒙古,confirmed_cases,73
2080,2020/2/18,Inner.Mongoria,内蒙古,cured,8
2081,2020/2/18,Ningxia,宁夏,confirmed_cases,71
2082,2020/2/18,Ningxia,宁夏,cured,42
2083,2020/2/18,Qinghai,青海,confirmed_cases,18
2084,2020/2/18,Qinghai,青海,cured,15
2085,2020/2/18,Sichuan,四川,confirmed_cases,514
2086,2020/2/18,Sichuan,四川,cured,177
2087,2020/2/18,Shandong,山东,confirmed_cases,544
2088,2020/2/18,Shandong,山东,cured,215
2089,2020/2/18,Shanghai,上海,confirmed_cases,333
2090,2020/2/18,Shanghai,上海,cured,177
2091,2020/2/18,Shanxi,山西,confirmed_cases,131
2092,2020/2/18,Shanxi,山西,cured,61
